cell_line,bias,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
KYSE180,-0.0061899173609810485,0.17896625273659184,-0.015263343532389024,0.10637267311295533,0.1638105723030874,-0.10597908276039925,0.028867186982820862,0.10963772107408823,0.04093126224026591,-0.09953408578680872,-0.03343895470652147,-0.15299429393860117,0.06645291054563561,0.01421047448873308,-0.047342989318705266,-0.05570143501885175,-0.0026751550407316774,0.09816079084098871,0.08549023815034451,-0.00018795435053097927,-0.04133137479581088,0.02051535004291942,-0.028271993157597968,-0.0719870757382696,0.019861241121908704,-0.018934502971469598,-0.06880077728858174,-0.04197708221841188,0.05224640193053791,0.026201825414046736,-0.038088483955833474,-0.06351455468701336,0.06401721545781802
KYSE270,-0.00769628844982884,0.2212876904112018,0.018549802822685344,-0.05799349144756603,-0.06489360409331038,0.07942894392077153,0.12002691510378159,-0.05621224906186405,0.038768372646058584,-0.060317359165917586,0.1204438349459657,0.15871419208631984,-0.029925232060114253,0.1602858564211182,-0.10637055633292943,0.05697094305589093,-0.040201581452199577,-0.07099225081342339,0.14244351766954272,0.15036886802509883,0.04385062132468107,-0.2559769514944196,0.09251588661351344,-0.002909016072595499,0.09800073317911448,-0.053897382639828,0.0029013693549653063,-0.06418882010530523,0.1233848421875217,0.07142011432081306,-0.013912127228560504,0.08057579221002259,0.08506283183864462
KYSE30,-0.01178968268876968,0.060309537707035385,0.05381561020864116,0.06182181562533948,-0.1417818575372595,0.04801593680332562,-0.004062249621551406,-0.010388265792084654,-0.053358366039777734,-0.04989318069273742,-0.04514552195959214,0.0293293093803262,0.04658607323886031,0.06642293731237311,-0.10592904022398326,0.08534172740654919,-0.08209860890526656,-0.1360864150138847,0.19769004755392403,0.0577269236980669,0.16032275430029974,-0.07731639499213956,-0.0728466093750415,0.1136315179429152,-0.12473440991514517,0.03311402056450413,-0.2821314642262097,-0.0076951390520651934,0.006839315274480129,0.046835080634102945,0.02278252670593607,-0.015305267530214045,0.010419704282899064
KYSE410,-0.014629270256905752,0.25674876529512936,0.06388107837088135,-0.021303174945047482,-0.24975388285691374,-0.13622616009049832,0.12053444782352048,0.08751674387604276,-0.02944235860332137,-0.00017415901896293732,-0.03192531708257983,-0.05602156110097265,-0.03439970829718599,-0.10089185706462066,-0.11193783578266688,0.042632397501617056,-0.0751763979017731,0.10522174930933141,0.11291913394645291,0.03929927002260971,0.0073898759298457566,0.07768636552479137,0.01961548714200592,-0.05921402066225256,0.1344843789131581,0.026365645060049105,0.015656252207332827,-0.07857438875208565,-0.014053460367918704,0.04049378291748987,-0.16933115905648713,0.04351127929251701,-0.056328329106782746
KYSE510,-0.02067872283409068,0.42494439481820506,0.29551415152124555,0.08452442453986318,0.006902253349607486,-0.08656728910949739,0.016754558610638057,0.0310984951327735,-0.0408322221433176,0.029234610032332027,-0.13913404297559573,-0.06389008396395668,-0.025512035833642567,0.004504373543321404,0.07670596810571274,-0.09398575221761332,-0.0654146521610764,-0.06464448572680796,-0.018910015989471955,0.17704134527015222,0.0036110794853712676,-0.004945842552753303,0.00426716910662328,0.09591124910838579,0.03636320242349362,0.07956952144225242,-0.05540511837358338,-0.10565356001574325,0.17083841519586626,0.07644600232720093,-0.022005602205767125,0.01608221506049165,-0.04168073467734338
KYSE520,-0.0021485220261338906,0.023379901285424085,-0.12299275804153134,-0.007740843232924718,-0.17431221586692813,0.045584182006990444,0.054803304288091555,0.0408279506806948,-0.07222093048522825,-0.08165264719986284,-0.1326076898702089,0.05691635371704597,0.06490339878503829,-0.00351251135141404,-0.1750051286949428,0.03597920477269818,-0.05985963928503309,-0.017718049943640513,0.12282656323403922,0.10727800180329594,-0.011892459252539532,0.0971776452947249,-0.011455226678575577,0.05055982424195684,0.04052207518548049,0.10382962274588214,-0.03291793368760641,-0.00042622797500570226,0.027776352010492552,-0.03544263137749546,-0.016140446394014248,0.02450000834299861,-0.22801280276479585
KYSE70,0.022216156515373522,-0.11807447738203557,-0.02928007093458111,-0.04973477556961987,-0.10103796053859623,-0.047000680972933855,0.11983401073317385,-0.027495297376883096,-0.045854102273643164,0.05876706480845766,0.05128565394167246,0.039837590221191856,-0.04628382524341695,0.10104807033660068,0.019172231723752143,-0.13146468316973625,-0.08119565355648321,0.02275704773473663,-0.15458309561348774,-0.06415627071728085,-0.09440299294665887,0.21433991223746998,0.021911587449168254,0.02290523345780377,0.14547231608072364,-0.04441930007972845,0.017103267956290816,-0.1324475270510078,0.044812447491096356,0.06689980115446216,-0.10752947226804258,-0.09933936543233028,0.014786906549615866
L33,-0.005314455687084776,0.060053226101603775,0.05265257400730755,0.04803815924843348,-0.09887947372319515,-0.12719087981219443,0.08415657405941948,0.029625364819094828,-0.06478951423503237,0.020787805213050955,0.015641868400927274,0.004002502884893657,-0.09158994947846444,0.030426548147006325,-0.03944954868797206,-0.2477272582206298,-0.10699368888588232,0.06157560602596309,-0.010779760468806564,0.08634881065188368,0.06693283976090147,-0.03982927605984223,-0.13707571689295311,-0.041303845437433886,0.027191317015058364,0.06610741020108427,0.09409495386192628,0.21786668606979062,0.1507596018860285,0.21240465811119819,0.215243887658907,0.26002946253174175,0.19295794019520357
LC1SQSF,0.01792412524205954,-0.26707800258059206,-0.01982021302396147,-0.04873068605785962,-0.0023299510693931763,-0.048126269292534225,0.07447025929906276,0.055043204745572255,0.10314021770122238,-0.10918381340421202,0.12853208373967073,-0.0873797349431205,-0.01974394299970366,0.1260844069414822,0.010711827637660758,-0.09422595638722636,9.733441264904906e-05,0.020920483116325436,-0.0229572805691624,-0.07197434728077584,-0.07319754201974603,0.1968330121959888,0.03751559006683961,-0.05175081797863521,-0.11129681933716228,0.07463383620285992,-0.008624283472478565,-0.009017073079854459,0.06065398691831401,0.06443420007478275,-0.1161688311984764,0.0034396837975808245,-0.044657939344547426
LCLC103H,-0.01268504004052791,0.2502582163954371,0.10871060919342891,0.05364484609793492,0.25744308292941526,-0.010992216470794854,-0.02918167949940544,-0.015481531826321313,0.015294775376301112,-0.06576937316445144,-0.025212125445659383,-0.033288820441086005,0.11153448186865933,0.10383092527144994,-0.0526222038396033,0.01526634330161235,0.10055704407823214,-0.15207272374943048,-0.08883866718017878,0.0218856402637022,0.06480540958787505,0.0611544554190938,-0.03657608559691686,-0.0834193235263217,0.0353548427800772,-0.012646557761054581,-0.15265318586593957,-0.01963871401735042,0.05319776002791578,-0.06121064695405746,-0.1265257640971813,-0.05458677391777279,0.11058857391687424
LI7,0.014014111052279541,-0.17352349306562767,-0.05489215354639267,-0.01296376915152689,0.08682455472222304,-0.10449334595760723,-0.1891002146680047,-0.045368953274401096,0.15621547222401252,-0.14658491900939835,0.050457613029384354,-0.2415166200104009,-0.5712573596794945,-0.3136279143144986,-0.024239120379080013,-0.19378731577045397,-0.179556907412216,0.058043926558527616,-0.015735338031136522,0.33927740928399114,-0.05842549097612553,-0.11225013709418259,-0.3904778258155708,-0.08501723092426397,0.03612970818737692,-0.12136672789730472,0.1145361122815921,-0.10424279244896023,0.07174213718121351,-0.041732674819685206,0.16061733096247996,0.06290801941173847,0.005922174392229168
LK2,-0.0014843110784566488,0.10411473439021718,0.07649677211784153,-0.03438753448499253,0.09446317935924506,-0.16020417083645874,0.18652306170173208,0.07221562342235285,0.019373092498867213,0.12275835855378711,-0.021063078691220306,-0.023267462997719493,0.009314085198850052,0.030187177136096206,0.14571224858205933,-0.2076664731527444,0.08793276048607912,0.023327544046122625,-0.23642683141019238,-0.13916608173241346,0.06741878751912958,0.07053717605559409,0.018938536523570335,0.06116469074580212,-0.06298929669441464,0.18970666824953072,0.0959632821917055,-0.041700693416086586,0.20479395856099644,-0.03284562193548248,0.019441532796670182,0.16163001801316176,0.10592114249572956
LMSU,-0.016653971952188974,0.41181640755353105,0.059530381803961925,-0.002168619207437312,0.10436413562083909,0.02714194976769349,-0.005810881009543556,-0.00137326471020672,-0.0582160179584154,0.030816996007120876,-0.07019686661203214,0.09104770843325459,0.01768004004944474,-0.02718413310966004,-0.0879428165263495,-0.1320529223895051,0.04176709027484269,-0.09166910779748162,0.07321098331615898,-0.047974331281204464,-0.016377218558133684,-0.1707630755049495,-0.07165995062761979,-0.12358316539355865,0.029377510013886977,0.16728593201793746,-0.16405822831801817,0.1200446532033239,0.19665448889131038,-0.0782822383413799,0.02608553540153827,0.12781090541720788,0.04303809472233613
LN18,-0.005890657701338348,0.16645154124060244,-0.11424419819010877,-0.08295034531342789,0.2582900050697603,-0.09357473656684419,-0.1541477163775326,0.007423487721896089,0.024131584653519344,-0.14934646961058573,-0.11526265073831761,0.08036662880114406,-0.002419104890345184,-0.04329140988115128,-0.06480341683231174,0.10722252615491334,-0.15100672600740545,-0.05881950058297771,-0.12895290430757342,0.07672634216716698,-0.04041522809365572,-0.003811602990530683,0.03831178624923092,0.027211842876518583,0.012442538530711023,0.10249734402883413,-0.04849569384410682,-0.03916174302412568,-0.030388399955079463,-0.005766841947737861,-0.11430664719867052,0.035887034668902,-0.14191686506650797
LN229,0.013932608871387734,-0.28763742471040754,-0.13399361308857335,-0.047018948026870865,0.05746996501250244,0.11666924279495,0.06993512521817179,-0.010163052254329894,-0.023284033038720668,0.05280121286767846,0.07935519534454008,0.06193485813257289,0.06677762292220261,0.02201395499584602,-0.038997596375079595,-8.975791152943326e-07,0.08504784528624067,0.026479555557983318,0.05185141112657787,-0.05806386070400157,-0.056796590377920925,0.04766510013324268,-0.06591758832284239,-0.07787944157733429,0.04203453835375813,-0.0764933979963763,0.11968685640381174,-0.07301420514360948,0.035077344854121575,-0.06418503091763533,0.012225013106356751,0.021812598904224392,-0.07375080307033788
LNCAPCLONEFGC,-0.00738452935842927,0.04599386959084333,0.004783423124110118,-0.02876509811145577,0.08310205883149202,0.07560577161065424,0.1819553227260909,0.024714270352143384,0.1461639371149368,0.0111040021535952,0.0729684065750429,-0.06346061474296034,0.08767616390841948,-0.07507162366370444,0.13530198644030636,-0.07689947515751973,0.13370198326769894,-0.06818515434731648,-0.05832467999589082,0.14705188622780468,0.010934316899520052,-0.024711619388260577,0.06992075270626778,-0.04927554254038654,-0.10510868543626475,0.07242358411515497,0.023486669106610233,-0.026961864087841285,-0.048980409992625894,-0.012307849796755031,-0.07327218048510836,-0.07041392806268576,-0.03297151168680877
LOUNH91,0.016623503648703117,-0.20858192412864085,0.0022965473809303935,0.10158147553917722,-0.1298605597674235,0.002409559014190804,-0.066442091784252,0.058119867841535965,0.15500442948381593,-0.1018132467817524,0.07681482483162151,0.03365775938938355,-0.03955614480507185,0.1052961924049468,0.0510789958476989,-0.10483812589413932,0.09348207922158737,0.02138493570070989,0.11685451500387757,0.015599157601643739,0.03774341489943025,-0.08925611373730735,-0.04103254647291376,0.09976115294096458,-0.10463260094240379,0.007595745181902951,0.12162358860220904,0.06994530949668185,0.019735574552726214,-0.06656121141560489,-0.05817383257655514,0.08876887112992748,-0.08354727544064566
LOVO,0.0034944416463121753,-0.04008422171897433,0.10958268171957385,0.11071441967349538,-0.08093142054860052,-0.04136759044738755,-0.05818957277051124,-0.00405924781461378,0.14260251558388362,0.03804777042708071,0.05832926782431434,-0.04036210831014947,-0.00549721609939257,-0.07288120892976112,0.11659518998279504,-0.01726471187270347,0.0522016845603647,0.0785048784664754,-0.12146778040095539,-0.09793159439294942,0.1483451696613601,-0.048267468808596024,0.04810247051534565,-0.10768013825018005,-0.1399916120557382,-0.12403815515265189,0.10133110942494622,0.01953436806676359,-0.10285263996519475,0.05397477276995764,-0.21773579061719603,-0.16285717214752762,-0.026922399785593375
LOXIMVI,-0.01384125990237734,0.33231212467769994,-0.04240773778330033,0.1109046124407365,-0.10803610363284104,0.24414882728614523,-0.21955186665153814,-0.11227653780334096,-0.14192809447603977,-0.004469150053282777,-0.03906246351427314,0.14788242099710927,0.013201779236799849,0.05325558435706257,0.03751367239416795,0.21309081490785473,0.04086510585824537,-0.06312303195877447,-0.04469089486931597,0.010669791562617938,0.048439959805771704,0.23821372491736803,0.0556448138886913,-0.004358237981275771,-0.05840880414962961,0.26242655580713203,-0.1583712655201033,-0.013755429942791943,0.021762283050634337,0.015990878883414533,0.06651473007098627,-0.22164538616043278,-0.0039206810390582355
LS1034,0.00510908112050175,-0.0865263854781166,-0.12200206254713258,-0.12672873010155575,-0.1630820333431234,-0.06380896172894669,-0.2508623569204551,-0.021111635144862452,-0.02601043488616625,-0.07166533563858518,-0.22814449462254074,-0.09007958955300992,-0.12551769774831747,0.03396202687041301,0.13942513323834013,-0.04989885795713165,-0.16259278717131098,0.002751279046647816,-0.1262719980902496,0.010448314209414599,0.05965715361894256,-0.15082913527519462,-0.056148914291159625,0.09430035787902531,-0.15779895000972682,-0.029371454827099134,-0.0039055028586163997,0.17607514021286935,0.21551352951531536,-0.2223374204864092,-0.06561800637324205,0.028960305596556907,-0.049391691452093114
LS180,0.0020245785640715425,0.0077984428777297735,-0.2509348855620585,0.05675190814970853,-0.13683924930824984,-0.025670188872923546,-0.09793395652248872,-0.10690479984535904,0.04953430363955821,-0.09013437701948655,-0.0469222548247101,0.033810354641944096,-0.007290243219513827,0.07514032227600326,0.2141388876574303,-0.22730217103070086,-0.05304662655460016,-0.009526111073622228,0.08511488059589521,0.07804750199605474,-0.07531939398280287,-0.002055473854435944,0.04767782253217235,-0.07543022685153748,-0.05799347106635778,-0.1543466794398616,0.08542903067258602,-0.02259092424032427,-0.09327530425801278,0.1351461095422198,-0.05644445301265085,-0.02616318944180768,0.039156754360017074
LS411N,4.738227839814616e-05,0.11898600540982382,-0.08466470183967591,0.08053518391827554,-0.04399435592248009,0.19038017970472454,-0.030594300321422806,0.11262142926234425,0.05413980965610039,-0.10541648726612377,0.06471220039004537,-0.03745011358306429,0.07408473662925458,0.05312903812048845,-0.06753118573592282,-0.11569284229685749,0.0020913820611332024,-0.015464496720735231,-0.22529909519017402,-0.033732177104058736,-0.03270207147300372,-0.11404334820781654,-0.04948091303848263,0.009434811793895598,-0.11168455458807332,-0.030779779936843252,-0.070665783582414,0.08412268843143525,-0.1277722930438083,-0.024248297923566024,-0.13587151125008912,0.043952621057874335,0.11772409008685937
LS513,-0.009275307933060339,0.18688957779296791,0.17442668322725247,0.12754490547772163,-0.22706576380334417,0.028915979915129206,-0.23577300269868465,-0.019167708510443155,0.15293517230406722,-0.16147311895535094,-0.013303489799976273,-0.14543820485946374,-0.23612492987265216,0.043835227048422916,0.2657856136138609,-0.004156047946212552,0.00044226779826060615,0.042575715329454734,0.2098446038711653,-0.10769762269600358,-0.21698602053510146,-0.2558113582782275,0.11323103112732016,0.2467973130476962,-0.24061301514394867,-0.0843570285794884,-0.07850382326039529,0.025510948804802428,-0.017479617576960996,-0.19117939500791606,-0.003935599373028586,0.0002805297414614066,-0.001582714935869565
LU99,-0.00881153371500356,0.0811883768508762,0.118913482893096,-0.11661830900740981,0.039580417605560615,0.14627989771783576,-0.037985850572374,-0.0826070322665745,0.06301910231485562,-0.03453966513692779,0.0829927824875816,0.021690930108892538,-0.09553135943422457,-0.1985258442338986,0.024203440653639607,0.01857605450158444,-0.06626411580082579,0.08286098642085182,0.1946386668844802,0.0413485203776544,0.028473867749817007,-0.12206116410893289,0.11159897996133483,-0.05469021876865209,0.15500060582592942,0.23535842444874489,-0.040109075150168226,-0.0067294812017562305,-0.04066129863525576,-0.10877592564361506,-0.10282378022299855,-0.03167603208579006,-0.11368032934669725
LUDLU1,0.00623325106566218,-0.148048255269664,0.16546616769715178,-0.08217868527120749,-0.028896621539779375,-0.16059209337220773,0.013234265897110358,0.041519285288562,0.037087661490638336,0.09384740910520516,0.28288332109294434,-0.05847454377239084,-0.07713641793673007,0.048469207760535926,0.11961740267891348,0.04452871461134644,-0.021475925362369246,0.048802801648499435,0.07549659965870062,-0.019292967465898304,0.07149418178014424,-0.005482230148050938,0.07476741574254141,0.0007168976529784097,0.09677247273594937,0.08419749524048566,0.030988690899082235,0.018339244873584085,0.05277808470404307,-0.012146794942398382,-0.07033955843614041,0.014555936620274776,0.11236967364308956
LXF289,0.0072397471478416004,-0.015497175823428532,0.007428103533159326,0.049237747574034166,-0.0181242479945002,0.06830862099445432,-0.06011149039385153,-0.08583862645975666,-0.12334395386237228,0.08280441802765932,0.014358048234219689,0.14310101143112383,-0.0948083660333751,0.07317054125306521,-0.047212936311291906,-0.05540797726128354,-0.09753311934438873,-0.03745937176425626,-0.12571354792484468,0.10126730355712935,0.025215161543219206,0.2094152474000231,-0.03503841691400444,0.050870559954763694,-0.037670044117887644,0.171440602066102,-0.06268823263999618,-0.0007702433013999844,-0.10698847886973889,-0.05779654290621486,-0.0862839752228572,0.08236346998098716,0.015621536215428491
MALME3M,0.012774260663773976,-0.32679598249624786,0.0020410132340973183,0.06503626235866054,-0.15874149671423365,0.19778410349602352,-0.1297149365939249,-0.08968311901665817,-0.04841873806776415,0.058311794523636454,-0.07391312600679437,-0.16343438928384244,0.045009900329022454,0.02147235505909255,0.0035754473688737695,-0.20400729861586356,0.14466782075824944,0.05567534968873677,-0.11494005782477636,0.07937666034501413,0.13779671477901478,-0.007448847283133196,0.009176123360662165,-0.04841730071196131,0.09657635243919963,-0.007299340246859656,-0.023504744861751817,0.1533240799383705,-0.04968084995862786,0.12314877402300477,-0.07180608153878056,-0.1104700905134718,-0.09059736026508565
MCAS,0.0024380846464271124,0.11854041617973197,-0.1003045269808188,-0.03628376798216967,-0.07438594598640061,-0.01680469698737857,0.019368981985841173,0.09937633132428528,-0.08296185149390028,0.14962909134542543,0.010990531891230747,-0.010937368000454457,-0.001668321180519337,-0.0758735281114811,-0.0063097163524450176,0.022483471735668326,0.03264728932307701,0.07471908583988766,-0.1414378833128159,0.18561223244267083,0.0781732961451429,-0.08998976717977199,0.08192562771447219,0.07494277904934953,0.01927858065989691,0.09588781417504672,-0.15553008293408335,-0.05439319759571956,0.06791424368501056,-0.1425043127482461,-0.0014985444456537332,0.1080589463482523,-0.08332380509918287
MCF7,-0.006476117459372382,0.13519010860260036,-0.09986740593415525,0.025269237421252037,-0.04210817047582673,-0.06455769380393472,0.26801985123511474,-0.14023907296434257,0.08568214615800655,0.0036887852735757675,0.02793300663294063,-0.028397634804134146,0.021775391875590543,-0.08497853944204627,0.15302731697127636,-0.1304045751599511,-0.07714215158451589,0.024713386613035074,0.010938728681444453,-0.09322261859967208,-0.003325830311411718,-0.0011621092342677397,0.07303108982274388,0.06438437998952441,-0.008570950727547237,0.049403489089342424,-0.13933238186599928,-0.05402143600199287,-0.08465936202222163,-0.0033770878593017374,-0.0961907319453499,-0.022694317790761556,0.1026261835679063
MDAMB175VII,0.022641041379833794,-0.5324744616036405,0.0006890064100302537,0.057201886376387324,-0.11540311624729033,-0.054036678307916176,-0.030788053851238676,0.07949126606930386,-0.05941284440641961,-0.006317266249038728,-0.10604168302400264,-0.18984519506024317,0.024165712624821457,0.133817382477878,0.0126110658403593,0.055670069286784224,-0.1305356038754315,-0.05420534480141596,-0.0737456888389857,0.13012106871031862,-0.06261304879689247,-0.008597309163890569,-0.07742938166482918,-0.05587847545722538,0.0036164844734651353,-0.08969582182820296,-0.03132204598868382,0.05903570649240086,-0.013365643046597618,-0.023633300899562004,-0.10589238573551228,-0.017704105035443674,-0.030905251126690576
MDAMB231,-0.0005086471400373908,-0.12525153018294932,-0.2316288463337195,-0.06628722080767817,0.1302806975682522,0.07025035975403461,-0.04506295258253884,-0.12709603641963685,-0.09721666659939959,-0.0019959477788572782,0.03758990757852903,0.004280280288316408,0.0007227064100772929,0.05219778705183886,-0.05537234928084168,-0.008202976642854647,-0.0382963570881807,-0.07288282969749361,-0.02730966990449882,-0.004396856457346815,-0.18774486563224235,0.005991774287687903,-0.07467961975950445,-0.025079403655876825,-0.04012809636522825,-0.08396806615600796,-0.08815253454346364,-0.055911668813591595,-0.07644552246259492,0.02366410759736973,0.025034207966885096,0.10301195519296644,0.018290307618959365
MDAMB361,0.010410271222321063,-0.3073069299684951,-0.003713570901821835,-0.0663128053835776,0.054076600865514295,0.0018458790415879858,0.1273620833871876,0.0009297081337496081,0.05559612172519034,-0.06383502969968524,0.034421058551596086,-0.10866732553528953,0.09072605255279007,-0.03486951773825541,0.0073970492409233665,-0.1338318920434036,0.11363640349453223,0.02034691282583611,-0.058352531954095975,-0.04047340154785204,-0.027076430531176914,-0.1346861103717044,-0.08476812112412256,0.05776787982031925,0.014881821351377231,0.0022565383168828526,-0.07874678490970015,-0.05155809561615163,-0.031217459251666836,-0.01341668844611841,0.05105346554925407,-0.1571198482327203,-0.08494114788241387
MDAMB435S,-0.006655045523108155,0.14776305415189508,-0.15362912658085226,0.01855205631845602,0.112240071348816,0.09943289186319317,-0.1779553274667271,0.09274990232767778,-0.1656778484166699,0.039698073951753725,0.12025958371134465,-0.13234489327319915,0.1661042808939751,-0.07627057060596756,-0.061870106505989446,0.03652250500727096,0.1342760407367079,-0.07095832506684205,-0.02032726146532641,-0.11601909405745614,0.028823716921979717,0.0775398545031678,-0.07826125371272025,0.04531609342889782,0.019225838767209756,0.015476192265410915,-0.04072237772031498,-0.042938927342241175,-0.057271578528244424,-0.06687999278005032,0.004458615928637412,0.031057031616240925,-0.04757246503393328
MDAMB436,0.00047711686247170655,0.033354590351082125,-0.09286729658097663,-0.07299511852924395,0.2424793180689779,-0.017406746534631562,0.03042202753682807,0.06780781490170623,-0.07031774145153481,-0.093462491483975,0.06837128103381636,-0.004733172369877176,0.042748069494861596,0.010300396952670385,-0.06391505643015398,-0.07398455729050185,-0.07940734616589978,0.08941792987953463,0.1074103164560731,-0.1442873659645332,-0.024472783095599648,0.0017844694931173732,0.022479416774822694,0.0045011854803361315,-0.05581539704149722,-0.1752493362803389,-0.011540604277946086,-0.018711329736017912,-0.032821123566264244,0.021839139456087724,0.018847367960300437,-0.07633594735520613,0.11215689407109077
MDAMB468,-0.002189226508951167,0.16679187461498482,0.15304798748466958,0.07275489031224813,-0.051904730423577884,0.053321970420846465,0.24636886510683506,0.03685876709332548,0.0019927974650798238,0.007010584516645515,0.25149799061937095,-0.11695625809506385,0.05709008790375898,0.02056176572846478,0.023864633831989238,-0.02082617496977811,-0.05462319933300154,-0.09160951890475359,0.12737859800330323,-0.05470751321622196,0.01347811203833996,0.059873117437367306,0.03651228237008753,0.17855774826214363,-0.10620285631342319,-0.012582818813405464,0.08021547009164333,0.051709492950489815,-0.08078388324648027,-0.02187072843081623,-0.05740554915155453,0.18591063041680533,-0.016297375986780133
MELHO,-0.005155436603597017,0.23408392496211225,-0.0015542670596685982,0.08510968490146179,-0.2949812137627822,0.38112652319676055,0.0829842387148204,-0.038018560330246066,-0.006613288890254223,-0.04857108641230304,-0.019679782798025684,-0.1615449544682315,0.03187206373469426,-0.009910316598668837,0.09812812299302374,-0.016138518996588934,0.14210506425876748,-0.06176919645577232,-0.0376567489464893,0.009438026256412097,0.021113426137970202,0.05108766913418837,-0.03260715242401021,0.018573932529831545,-0.1303871165151894,0.03511240747917615,-0.07645308851917108,0.03214927526136665,0.14624776051127922,0.05492366703219633,-0.015181869177027492,-0.08015175608933066,0.0023588103428270456
MELJUSO,0.0011812139668205626,0.15503092073106128,-0.033097771414551454,-0.015593263401659877,-0.15140834878471654,0.16801551845359067,-0.03931028956475744,-0.09270142202405214,0.029826639889641543,0.09065551867112316,-0.016777545000037204,-0.004284559598771697,0.03284740139017235,-0.11901885639707659,0.0983158916050965,7.1128326824663235e-06,0.08263455207161352,0.058626925064584556,-0.002217941178461492,0.045145182690371016,0.02447519805799901,0.0555714106993144,0.035515091101233943,-0.09391727269852387,0.01429529621562876,0.008897253601740322,0.0846134344678054,-0.10338903548850417,0.027581119817870283,0.013644666276583669,0.08488232946593942,0.020904579343275657,-0.01007823710646392
MESSA,-0.006644479533630359,0.10983370759551556,0.07535994602402717,-0.07776158388955125,-0.026049639942199342,-0.0017884057778348636,0.17077387940681843,-0.09356015693814887,-0.05796834655024749,-0.020099179584290656,-0.1864621252492513,0.19842050729345248,-0.0010207812327993676,-0.01852616208054646,0.1879824123352476,-0.18095203412479816,0.030674743777098976,-0.0966132310909845,-0.17586316256469126,0.022316607859370327,-0.06629581572978266,0.0029947337713220347,0.19165593413105553,-0.21787123384993584,0.04407500335744416,0.06650751835114313,-0.12086762830147353,0.08066308123070287,-0.1478665217257386,0.06373940346619739,0.030729721420732787,-0.09015707753069052,-0.24224583653811438
MEWO,-0.006717977120288052,-0.016746222990257364,-0.11640967720580618,-0.05527318266630746,0.05925970786823523,0.12491865988257904,-0.008313039681790464,-0.0015113847165645503,0.05580726112480993,0.011802627702760185,0.15517335706395155,-0.08327032199787902,0.039091711880644,-0.057844052658257414,0.0016742722120663084,0.04295966493096514,0.16881567048025886,0.07004969202170326,0.0212010932814456,0.15236317180640405,0.05807909394982646,-0.07859539324726646,0.018116819840144523,-0.13188654760188134,0.10848722877481683,-0.06872968935833204,-0.0016915664602479188,-0.003968167202811898,0.03176666784067168,-0.0036161204241966704,0.01627451455096079,-0.02878827512585033,0.123893676807888
MFE280,0.002719748862517973,0.08888728591208417,0.018692792915264073,0.055977628274297524,-0.21729485400258206,-0.09157892991626135,0.19456985711943706,-0.02714364715107947,0.007190745592688806,0.010505801596679827,0.02147282976754848,0.10101347308992731,-0.05847981411276693,0.09667539488025964,0.008219674402094826,-0.030583037435083085,-0.018693681568641762,0.0005843266321234694,0.014795343451974172,-0.04769481704850175,-0.036741677761684945,-0.03156293322530765,-0.2306028783494789,-0.09738903331017268,0.02143892071353341,-0.1253669692194466,-0.02453381727648389,-0.06992392647783274,0.083972516647729,-0.06506363058039445,-0.060468531226653084,0.04339545903813032,0.04134101332988456
MFE296,-0.006829527871914116,0.047346078893710286,0.07213502680395525,-0.07605535774228485,0.0989747500759809,-0.06702119870466976,0.17405197501030545,-0.03238769624669979,0.00186748493051031,0.017379279081937794,-0.08614157748298587,0.048418121043075385,0.09899003797183537,-0.12393920274811482,0.03373943960102242,-0.12564278450323021,0.10326658628737981,0.17729726906873292,-0.041452826587548654,0.03519097612948144,0.05355967449243428,-0.18395637757702585,-0.02518510111413552,-0.19053305520326064,-0.10591668658921775,0.01626660320807499,-0.005752895938879995,0.1519363061066926,-0.015977138841871658,0.03705500559457936,-0.013857863561767512,-0.1658517020485171,-0.083927586877636
MFE319,-0.0014467553772511991,-0.003138736484162096,-0.0004513536824866901,0.08097283725447214,-0.04454727565445432,-0.20133293809096942,0.00047298857062290925,0.06366499271235962,-0.0009873597123497145,-0.047106361504146106,0.024581758023213336,-0.010010226711429156,0.02602615869124068,-0.021944505107749573,-0.07992873871927438,0.026078368435146868,0.10575971329863704,-0.0032609163623937417,-0.0987139431733686,0.034477712348432325,0.02876211801074043,0.03255677321427453,-0.04140465554561267,-0.11262426047704761,-0.027356116459770114,-0.09037860419327709,0.0516348783623493,-0.03955829658948772,0.004325128009369509,-0.039688126406393444,-0.009406898625241978,-0.01798775022663566,-0.05864629410973305
MG63,-0.0019779517001267707,-0.04438529589333827,-0.05562095099086543,-0.0985505735701245,0.1894414549850518,-0.16116790851235963,0.0011529863765076373,0.03955404462965776,-0.03430187839891764,0.046034908570868394,-0.1475693243323564,0.11300588347133998,0.06414488617169417,-0.05675442702456792,0.012735590846412742,-0.05793280667273226,0.1902536598175382,0.015199486367662536,0.03951623350822884,-0.1673497913753938,0.15043523354203728,-0.11253697309699993,-0.09106661263493712,0.02401116358826105,-0.004478729569849972,0.09970956795941248,-0.07410104316670425,0.2034132266289596,-0.07567440561047738,0.04689272427428462,0.053671168711017396,-0.07152845764639043,0.211801947043128
